"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"74486094789","2020-02-01T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","37","37","0.00",,"+0.08","8","100","30.12","FEW:02 10 SCT:04 35 SCT:04 100","30.09","10.00","37","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13602/01/20 00:51:02 METAR KJFK 010551Z 01006KT 10SM FEW010 SCT035 SCT100 03/03 A3012 RMK AO2 SLP200 60002 T00280028 10044 20028 58028 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","37",,,"+0.08","8","100","30.12","15","30.09","9.94","37","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 12466 80106 10028 20028 30188 40200 58028 69951 90551 333 10061 20011 555 90106=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T01:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","35","36","0.00",,,,"97","30.10","BKN:07 21","30.08","10.00","36","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09802/01/20 01:51:02 METAR KJFK 010651Z 35007KT 10SM BKN021 02/02 A3010 RMK AO2 SLP193 T00220017 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T02:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","36","36","0.00",,,,"100","30.09","OVC:08 16","30.06","8.00","36","050",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/01/20 02:51:02 METAR KJFK 010751Z 05004KT 8SM OVC016 02/02 A3009 RMK AO2 SLP190 T00220022 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T03:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","36","36","0.00",,"+0.06","8","100","30.06","OVC:08 16","30.04","8.00","36","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10302/01/20 03:51:02 METAR KJFK 010851Z 09005KT 8SM OVC016 02/02 A3007 RMK AO2 SLP181 T00220022 58019 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T04:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","36",,,"+0.06","8","100","30.06","15","30.04","7.46","36","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32462 80905 10022 20022 30172 40181 58019 90851 555 90109=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T04:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","37","37",,,,,"100",,"OVC:08 13","30.04","8.00","37","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08502/01/20 04:49:02 SPECI KJFK 010949Z 04003KT 8SM OVC013 03/03 A3007 RMK AO2 FIBI (DM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T04:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","37","37","0.00",,,,"100","30.06","OVC:08 13","30.04","8.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/01/20 04:51:02 METAR KJFK 010951Z 00000KT 8SM OVC013 03/03 A3007 RMK AO2 SLP180 T00280028 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T05:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","37","37",,"BR:1 ||",,,"100",,"BKN:07 5 OVC:08 11","30.01","6.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09502/01/20 05:49:02 SPECI KJFK 011049Z 00000KT 6SM BR BKN005 OVC011 03/03 A3004 RMK AO2 FIBI (DM)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T05:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","37","37","0.00","BR:1 ||",,,"100","30.03","BKN:07 5 OVC:08 11","30.01","6.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/01/20 05:51:02 METAR KJFK 011051Z 00000KT 6SM BR BKN005 OVC011 03/03 A3004 RMK AO2 SLP171 T00280028 (DM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T06:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","36",,"BR:1 ||",,,"100",,"FEW:02 8 BKN:07 13 BKN:07 250","30.01","4.00","36","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/01/20 06:49:02 SPECI KJFK 011149Z 12006KT 4SM BR FEW008 BKN013 BKN250 02/02 A3003 RMK AO2 FIBI (RG)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T06:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","36","36","0.00","BR:1 ||","+0.04","8","100","30.03","FEW:02 8 BKN:07 13 BKN:07 250","30.01","4.00","36","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13802/01/20 06:51:02 METAR KJFK 011151Z 12005KT 4SM BR FEW008 BKN013 BKN250 02/02 A3003 RMK AO2 SLP169 70002 T00220022 10028 20017 58012 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T07:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","36",,,"+0.04","8","100","30.03","8","30.00","3.73","36","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 31356 61205 10022 20022 30158 40169 58012 710// 91151 333 10072 20017 70005 555 90112=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T07:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","37","37",,"BR:1 ||",,,"100",,"FEW:02 10 BKN:07 15 BKN:07 250","30.01","4.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/01/20 07:49:02 SPECI KJFK 011249Z 00000KT 4SM BR FEW010 BKN015 BKN250 03/03 A3004 RMK AO2 FIBI (RG)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T07:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","37","37","0.00","BR:1 ||",,,"100","30.03","FEW:02 10 BKN:07 15 BKN:07 250","30.01","4.00","37","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/01/20 07:51:02 METAR KJFK 011251Z 00000KT 4SM BR FEW010 BKN015 BKN250 03/03 A3004 RMK AO2 SLP170 T00280028 (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T08:48:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","39","39",,"BR:1 ||",,,"100",,"SCT:04 4 OVC:08 16","30.00","5.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09202/01/20 08:48:02 SPECI KJFK 011348Z 00000KT 5SM BR SCT004 OVC016 04/04 A3002 RMK AO2 $ (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T08:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","39","39","0.00","BR:1 ||",,,"100","30.01","SCT:04 4 OVC:08 16","30.00","5.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10902/01/20 08:51:02 METAR KJFK 011351Z 00000KT 5SM BR SCT004 OVC016 04/04 A3002 RMK AO2 SLP163 T00390039 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","38","40","0.00","BR:1 ||","+0.03","6","93","30.01","SCT:04 7 OVC:08 15","29.98","6.00","39","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11502/01/20 09:51:02 METAR KJFK 011451Z 23004KT 6SM BR SCT007 OVC015 04/03 A3001 RMK AO2 SLP161 T00440033 56010 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","40",,,"+0.03","6","93","30.01","8","29.98","5.59","39","230",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07074486 31359 82304 10044 20033 30151 40161 56010 710// 91451 555 90115=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","40","41","0.00",,,,"96","29.98","FEW:02 8 BKN:07 15 BKN:07 250","29.96","8.00","41","250",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/01/20 10:51:02 METAR KJFK 011551Z 25003KT 8SM FEW008 BKN015 BKN250 05/04 A2998 RMK AO2 SLP151 T00500044 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T11:19:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","40","43",,,,,"89",,"BKN:07 12 BKN:07 27 OVC:08 40","29.91","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/01/20 11:19:02 SPECI KJFK 011619Z 00000KT 10SM BKN012 BKN027 OVC040 06/04 A2994 RMK AO2 T00610044 $ (RG)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","38","42","0.00",,,,"85","29.91","OVC:08 12","29.88","9.00","40","320",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/01/20 11:51:02 METAR KJFK 011651Z 32004KT 9SM OVC012 06/03 A2991 RMK AO2 SLP127 T00560033 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","38","41","0.00",,"+0.12","6","89","29.88","OVC:08 13","29.85","10.00","40","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11802/01/20 12:51:02 METAR KJFK 011751Z 21007KT 10SM OVC013 05/03 A2988 RMK AO2 SLP119 T00500033 10061 20022 56042 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","41",,,"+0.12","6","89","29.88","15","29.85","9.94","40","210",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08074486 32466 82107 10050 20033 30107 40119 56042 91751 333 10061 20022 555 90118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","38","41","0.00",,,,"89","29.85","OVC:08 11","29.83","10.00","40","200",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/01/20 13:51:02 METAR KJFK 011851Z 20006KT 10SM OVC011 05/03 A2985 RMK AO2 SLP109 T00500033 $ (RG)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","38","41","0.00",,,,"89","29.81","OVC:08 12","29.78","10.00","40","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10002/01/20 14:51:02 METAR KJFK 011951Z 22004KT 10SM OVC012 05/03 A2981 RMK AO2 SLP095 T00500033 $ (JT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","38","40","0.00",,"+0.09","6","93","29.79","OVC:08 10","29.77","10.00","39","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/01/20 15:51:02 METAR KJFK 012051Z 21004KT 10SM OVC010 04/03 A2979 RMK AO2 SLP087 T00440033 56031 $ (JT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"38","40",,,"+0.09","6","93","29.79","15","29.76","9.94","39","210",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06474486 32466 82104 10044 20033 30077 40087 56031 92051 555 90121=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","38","40","0.00","BR:1 ||",,,"93","29.77","OVC:08 10","29.75","6.00","39","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/01/20 16:51:02 METAR KJFK 012151Z 24003KT 6SM BR OVC010 04/03 A2977 RMK AO2 SLP081 T00440033 $ (JT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","39","40","0.00",,,,"97","29.76","BKN:07 11 OVC:08 15","29.75","7.00","40","160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/01/20 17:51:02 METAR KJFK 012251Z 16003KT 7SM BKN011 OVC015 04/04 A2977 RMK AO2 SLP079 T00440039 $ (JT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T18:04:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","39","40",,,,,"97",,"SCT:04 10 OVC:08 18","29.75","7.00","40","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/01/20 18:04:02 SPECI KJFK 012304Z 17003KT 7SM SCT010 OVC018 04/04 A2977 RMK AO2 T00440039 $ (JT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T18:23:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","39","40",,,,,"97",,"BKN:07 11 OVC:08 19","29.75","8.00","40","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09902/01/20 18:23:02 SPECI KJFK 012323Z 20003KT 8SM BKN011 OVC019 04/04 A2977 RMK AO2 T00440039 $ (JT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","39","40","0.00",,"+0.02","6","97","29.76","OVC:08 12","29.75","7.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11702/01/20 18:51:02 METAR KJFK 012351Z 00000KT 7SM OVC012 04/04 A2977 RMK AO2 SLP079 T00440039 10050 20044 56008 $ (JT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T19:41:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","39","41",,"BR:1 ||",,,"93",,"SCT:04 14 OVC:08 24","29.72","6.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09702/01/20 19:41:01 SPECI KJFK 020041Z 00000KT 6SM BR SCT014 OVC024 05/04 A2975 RMK AO2 T00500039 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.74","39","41","0.00","BR:1 ||",,,"93","29.74","FEW:02 14 OVC:08 24","29.72","6.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10402/01/20 19:51:01 METAR KJFK 020051Z 00000KT 6SM BR FEW014 OVC024 05/04 A2974 RMK AO2 SLP070 T00500039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T20:51:00","FM-15","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.73","39","41","0.00","BR:1 ||",,,"93","29.73","SCT:04 15 OVC:08 25","29.70","6.00","40","110",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10902/01/20 20:51:03 METAR KJFK 020151Z 11003KT 6SM BR SCT015 OVC025 05/04 A2973 RMK AO2 SLP068 T00500039 $ (JT)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","40","40","T","-RA:02 BR:1 |RA |RA","+0.05","6","100","29.71","FEW:02 15 OVC:08 25","29.70","6.00","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13202/01/20 21:51:01 METAR KJFK 020251Z 00000KT 6SM -RA BR FEW015 OVC025 04/04 A2972 RMK AO2 RAB34 SLP062 P0000 60000 T00440044 56017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","40",,"||RA","+0.05","6","100","29.71","15","29.69","5.59","40","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08674486 11459 80000 10044 20044 30053 40062 56017 69907 761// 90251 333 96010 555 90203=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2020-02-01T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","38","41","0.02","-RA:02 BR:1 |RA |RA",,,"89","29.69","SCT:04 12 OVC:08 19","29.67","5.00","40","330",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/01/20 22:51:01 METAR KJFK 020351Z 33004KT 5SM -RA BR SCT012 OVC019 05/03 A2970 RMK AO2 SLP055 P0001 T00500033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
